Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff
NUDT2	0.151944903581267	-0.576397630507219	318	NUDT2	NUDT2	0.151944903581267	-0.576397630507219	-0.728342534088487
APOF	-0.329906336088154	0.0137088115512773	319	APOF	APOF	-0.329906336088154	0.0137088115512773	0.343615147639432
APBA1	-0.262159779614325	-0.841521658644946	320	APBA1	APBA1	-0.262159779614325	-0.841521658644946	-0.579361879030621
APBA2	-0.0974953168044077	-0.432404664938911	321	APBA2	APBA2	-0.0974953168044077	-0.432404664938911	-0.334909348134504
APBB1	-0.0677013774104683	-0.72853572750833	322	APBB1	APBB1	-0.0677013774104683	-0.72853572750833	-0.660834350097862
APBB2	0.0437134986225895	-0.000158857830433173	323	APBB2	APBB2	0.0437134986225895	-0.000158857830433173	-0.0438723564530227
APC	-0.455724517906336	0.0728767123287671	324	APC	APC	-0.455724517906336	0.0728767123287671	0.528601230235103
APCS	-0.068566391184573	-0.223333950388745	325	APCS	APCS	-0.068566391184573	-0.223333950388745	-0.154767559204172
AIRE	-0.305575757575758	0.299583487597186	326	AIRE	AIRE	-0.305575757575758	0.299583487597186	0.605159245172944
APEH	-0.216760330578512	-0.391503146982599	327	APEH	APEH	-0.216760330578512	-0.391503146982599	-0.174742816404087
APEX1	0.139955922865014	-0.352952610144391	328	APEX1	APEX1	0.139955922865014	-0.352952610144391	-0.492908533009405
BIRC2	-0.222402203856749	-0.0216623472787856	329	BIRC2	BIRC2	-0.222402203856749	-0.0216623472787856	0.200739856577964
BIRC3	-0.320947658402204	-0.632617549055905	330	BIRC3	BIRC3	-0.320947658402204	-0.632617549055905	-0.311669890653701
XIAP	-0.178269972451791	-0.279100333209922	331	XIAP	XIAP	-0.178269972451791	-0.279100333209922	-0.100830360758132
BIRC5	-1.27493112947658	-0.352804516845613	332	BIRC5	BIRC5	-1.27493112947658	-0.352804516845613	0.922126612630971
APLP1	0.0498292011019284	-0.0639948167345428	333	APLP1	APLP1	0.0498292011019284	-0.0639948167345428	-0.113824017836471
APLP2	-0.0717322314049587	0.541160681229174	334	APLP2	APLP2	-0.0717322314049587	0.541160681229174	0.612892912634133
APOA1	-0.128275482093664	-0.127998889300259	335	APOA1	APOA1	-0.128275482093664	-0.127998889300259	0.000276592793404751
APOA2	0.0824694214876033	-0.28819881525361	336	APOA2	APOA2	0.0824694214876033	-0.28819881525361	-0.370668236741213
APOA4	0.0551063360881543	0.0365531284709367	337	APOA4	APOA4	0.0551063360881543	0.0365531284709367	-0.0185532076172176
APOB	-0.104710743801653	-0.164263235838578	338	APOB	APOB	-0.104710743801653	-0.164263235838578	-0.0595524920369254
APOBEC1	-0.128231404958678	-0.451666049611255	339	APOBEC1	APOBEC1	-0.128231404958678	-0.451666049611255	-0.323434644652577
APOC1	0.0410247933884298	-0.54989818585709	341	APOC1	APOC1	0.0410247933884298	-0.54989818585709	-0.59092297924552
AQP8	0.00770071625344353	-0.444733432062199	343	AQP8	AQP8	0.00770071625344353	-0.444733432062199	-0.452434148315643
APOC2	-0.208077134986226	-1.3336727138097	344	APOC2	APOC2	-0.208077134986226	-1.3336727138097	-1.12559557882347
APOC3	-0.0840561983471074	0.0314966679007775	345	APOC3	APOC3	-0.0840561983471074	0.0314966679007775	0.115552866247885
APOC4	-0.250005509641873	-0.751915957052943	346	APOC4	APOC4	-0.250005509641873	-0.751915957052943	-0.50191044741107
APOD	-0.0597553719008264	-0.571010736764161	347	APOD	APOD	-0.0597553719008264	-0.571010736764161	-0.511255364863335
APOE	-0.133134986225895	-0.503609774157719	348	APOE	APOE	-0.133134986225895	-0.503609774157719	-0.370474787931824
APOH	-0.21062258953168	0.0276823398741207	350	APOH	APOH	-0.21062258953168	0.0276823398741207	0.238304929405801
APP	0.100981818181818	-0.266901147723066	351	APP	APP	0.100981818181818	-0.266901147723066	-0.367882965904884
APRT	-0.223834710743802	-0.346519807478712	353	APRT	APRT	-0.223834710743802	-0.346519807478712	-0.12268509673491
KLK3	-0.10854435261708	-0.434570529433543	354	KLK3	KLK3	-0.10854435261708	-0.434570529433543	-0.326026176816463
FAS	-0.479096418732782	-0.539911144020733	355	FAS	FAS	-0.479096418732782	-0.539911144020733	-0.0608147252879507
FASLG	0.208683195592287	0.0127388004442799	356	FASLG	FASLG	0.208683195592287	0.0127388004442799	-0.195944395148007
SHROOM2	0.598170798898072	0.227748981858571	357	SHROOM2	SHROOM2	0.598170798898072	0.227748981858571	-0.370421817039501
AQP1	-0.0515548209366391	0.192558311736394	358	AQP1	AQP1	-0.0515548209366391	0.192558311736394	0.244113132673033
AQP2	-0.417707988980716	-0.198926323583858	359	AQP2	AQP2	-0.417707988980716	-0.198926323583858	0.218781665396858
AQP3	-0.190104683195592	-0.276647537948908	360	AQP3	AQP3	-0.190104683195592	-0.276647537948908	-0.0865428547533155
AQP4	-0.408606060606061	-0.0247186227323214	361	AQP4	AQP4	-0.408606060606061	-0.0247186227323214	0.383887437873739
AQP5	-0.920969696969697	-0.902434283598667	362	AQP5	AQP5	-0.920969696969697	-0.902434283598667	0.0185354133710298
AQP6	-0.30371349862259	-0.540864494631618	363	AQP6	AQP6	-0.30371349862259	-0.540864494631618	-0.237150996009028
AQP7	-1.12242424242424	-0.914244724176231	364	AQP7	AQP7	-1.12242424242424	-0.914244724176231	0.208179518248011
AQP9	-0.396429752066116	-0.470594224361348	366	AQP9	AQP9	-0.396429752066116	-0.470594224361348	-0.0741644722952319
AR	-0.232628099173554	-0.352656423546835	367	AR	AR	-0.232628099173554	-0.352656423546835	-0.120028324373281
ABCC6	-0.100885950413223	-0.757395409107738	368	ABCC6	ABCC6	-0.100885950413223	-0.757395409107738	-0.656509458694515
ARAF	0.241972451790634	-0.312726767863754	369	ARAF	ARAF	0.241972451790634	-0.312726767863754	-0.554699219654388
ARCN1	-0.701685950413223	-0.903924472417623	372	ARCN1	ARCN1	-0.701685950413223	-0.903924472417623	-0.2022385220044
TRIM23	-0.0821840220385675	-0.361264346538319	373	TRIM23	TRIM23	-0.0821840220385675	-0.361264346538319	-0.279080324499752
AREG	-0.434181818181818	-0.514189189189189	374	AREG	AREG	-0.434181818181818	-0.514189189189189	-0.0800073710073709
ARF1	-0.275316804407714	-1.48315438726398	375	ARF1	ARF1	-0.275316804407714	-1.48315438726398	-1.20783758285626
ARF3	0.139393939393939	-0.701693817104776	377	ARF3	ARF3	0.139393939393939	-0.701693817104776	-0.841087756498715
ARF4	0.0551162534435262	-0.142900777489819	378	ARF4	ARF4	0.0551162534435262	-0.142900777489819	-0.198017030933345
ARL4D	-0.0315515151515151	-0.631506849315069	379	ARL4D	ARL4D	-0.0315515151515151	-0.631506849315069	-0.599955334163553
ARF5	0.294402203856749	-0.446251388374676	381	ARF5	ARF5	0.294402203856749	-0.446251388374676	-0.740653592231425
ARF6	-0.210501377410468	-0.725462791558682	382	ARF6	ARF6	-0.210501377410468	-0.725462791558682	-0.514961414148214
ARG1	-0.0463867768595041	-0.867493520918178	383	ARG1	ARG1	-0.0463867768595041	-0.867493520918178	-0.821106744058674
ARG2	0.114765840220386	0.227443539429841	384	ARG2	ARG2	0.114765840220386	0.227443539429841	0.112677699209455
RHOA	-0.620198347107438	0.129294705664569	387	RHOA	RHOA	-0.620198347107438	0.129294705664569	0.749493052772007
RHOB	-0.333190082644628	-0.551508700481303	388	RHOB	RHOB	-0.333190082644628	-0.551508700481303	-0.218318617836675
RHOC	-0.358137741046832	-0.56268974453906	389	RHOC	RHOC	-0.358137741046832	-0.56268974453906	-0.204552003492228
RND3	-0.178787878787879	-0.167687893372825	390	RND3	RND3	-0.178787878787879	-0.167687893372825	0.0110999854150539
RHOG	-0.33129476584022	-0.855720103665309	391	RHOG	RHOG	-0.33129476584022	-0.855720103665309	-0.524425337825089
ARHGAP1	0.160826446280992	-0.26714179933358	392	ARHGAP1	ARHGAP1	0.160826446280992	-0.26714179933358	-0.427968245614572
ARHGAP4	-0.0103965840220386	0.205433172898926	393	ARHGAP4	ARHGAP4	-0.0103965840220386	0.205433172898926	0.215829756920965
ARHGAP5	-0.250159779614325	-0.224379859311366	394	ARHGAP5	ARHGAP5	-0.250159779614325	-0.224379859311366	0.0257799203029589
ARHGAP6	-0.0966413223140496	-0.0927897075157349	395	ARHGAP6	ARHGAP6	-0.0966413223140496	-0.0927897075157349	0.00385161479831468
ARHGDIA	-0.580650137741047	-0.63064605701592	396	ARHGDIA	ARHGDIA	-0.580650137741047	-0.63064605701592	-0.0499959192748732
ARHGDIB	-0.196176308539945	-0.292058496853017	397	ARHGDIB	ARHGDIB	-0.196176308539945	-0.292058496853017	-0.0958821883130725
ARHGDIG	0.0848110192837466	0.478970751573491	398	ARHGDIG	ARHGDIG	0.0848110192837466	0.478970751573491	0.394159732289745
RHOH	-0.263944903581267	0.231034801925213	399	RHOH	RHOH	-0.263944903581267	0.231034801925213	0.49497970550648
ARL1	-0.151052341597796	0.133996667900777	400	ARL1	ARL1	-0.151052341597796	0.133996667900777	0.285049009498574
PHOX2A	-0.186600550964187	-0.417493520918178	401	PHOX2A	PHOX2A	-0.186600550964187	-0.417493520918178	-0.230892969953991
ARL2	-1.06593939393939	-1.32358385783043	402	ARL2	ARL2	-1.06593939393939	-1.32358385783043	-0.257644463891039
ARL3	-0.115779614325069	0.308663457978526	403	ARL3	ARL3	-0.115779614325069	0.308663457978526	0.424443072303595
ARNT	-0.774435261707989	-0.770186967789708	405	ARNT	ARNT	-0.774435261707989	-0.770186967789708	0.00424829391828141
ARNTL	0.00556099173553719	-0.0381192151055165	406	ARNTL	ARNTL	0.00556099173553719	-0.0381192151055165	-0.0436802068410537
ARR3	-0.118413223140496	-0.196140318400592	407	ARR3	ARR3	-0.118413223140496	-0.196140318400592	-0.0777270952600965
ARRB1	-0.35267217630854	-0.605803406145872	408	ARRB1	ARRB1	-0.35267217630854	-0.605803406145872	-0.253131229837332
ARRB2	-0.117057851239669	0.234727878563495	409	ARRB2	ARRB2	-0.117057851239669	0.234727878563495	0.351785729803164
ARSA	-0.123228650137741	-0.813920770085154	410	ARSA	ARSA	-0.123228650137741	-0.813920770085154	-0.690692119947413
ARSB	-0.128628099173554	-0.509977786005183	411	ARSB	ARSB	-0.128628099173554	-0.509977786005183	-0.38134968683163
STS	-0.125454545454545	-0.0130377637911884	412	STS	STS	-0.125454545454545	-0.0130377637911884	0.112416781663357
ARSD	-0.235449035812672	-0.344946316179193	414	ARSD	ARSD	-0.235449035812672	-0.344946316179193	-0.109497280366521
ARSE	0.160088154269972	0.6260181414291	415	ARSE	ARSE	0.160088154269972	0.6260181414291	0.465929987159128
ARSF	-0.161807162534435	0.0344539059607553	416	ARSF	ARSF	-0.161807162534435	0.0344539059607553	0.196261068495191
ART1	-0.730060606060606	-0.848778230285079	417	ART1	ART1	-0.730060606060606	-0.848778230285079	-0.118717624224473
ART3	-0.0573057851239669	0.451610514624213	419	ART3	ART3	-0.0573057851239669	0.451610514624213	0.50891629974818
ART4	0.0303592286501377	0.0555627545353573	420	ART4	ART4	0.0303592286501377	0.0555627545353573	0.0252035258852195
ARVCF	-0.186292011019284	-0.373954091077379	421	ARVCF	ARVCF	-0.186292011019284	-0.373954091077379	-0.187662080058095
ASAH1	-0.127316804407714	-0.0604877823028508	427	ASAH1	ASAH1	-0.127316804407714	-0.0604877823028508	0.0668290221048627
ASCL1	-0.21971349862259	-0.489124398370974	429	ASCL1	ASCL1	-0.21971349862259	-0.489124398370974	-0.269410899748384
ASCL2	-0.0347768595041322	-0.161264346538319	430	ASCL2	ASCL2	-0.0347768595041322	-0.161264346538319	-0.126487487034187
ASGR1	-0.112220385674931	-0.085605331358756	432	ASGR1	ASGR1	-0.112220385674931	-0.085605331358756	0.0266150543161751
ASGR2	-0.238876033057851	-0.728341355053684	433	ASGR2	ASGR2	-0.238876033057851	-0.728341355053684	-0.489465321995833
ASIP	-0.0676187327823692	-0.377369492780452	434	ASIP	ASIP	-0.0676187327823692	-0.377369492780452	-0.309750759998083
ASL	-0.445090909090909	-0.327267678637542	435	ASL	ASL	-0.445090909090909	-0.327267678637542	0.117823230453367
ASMT	-0.0107576859504132	-0.165373935579415	438	ASMT	ASMT	-0.0107576859504132	-0.165373935579415	-0.154616249629002
ASNA1	-0.929685950413223	-1.57358385783043	439	ASNA1	ASNA1	-0.929685950413223	-1.57358385783043	-0.64389790741721
ASNS	-0.0984407713498623	-0.253757867456498	440	ASNS	ASNS	-0.0984407713498623	-0.253757867456498	-0.155317096106635
ASPA	-0.218887052341598	-0.341160681229174	443	ASPA	ASPA	-0.218887052341598	-0.341160681229174	-0.122273628887577
ASPH	-0.152429752066116	0.049888004442799	444	ASPH	ASPH	-0.152429752066116	0.049888004442799	0.202317756508915
ASS1	-0.301123966942149	-0.596019992595335	445	ASS1	ASS1	-0.301123966942149	-0.596019992595335	-0.294896025653186
ASTN1	-0.456925619834711	-0.30414661236579	460	ASTN1	ASTN1	-0.456925619834711	-0.30414661236579	0.15277900746892
SERPINC1	-0.155438016528926	-1.02017771195853	462	SERPINC1	SERPINC1	-0.155438016528926	-1.02017771195853	-0.864739695429608
ZFHX3	0.102678787878788	-0.560033320992225	463	ZFHX3	ZFHX3	0.102678787878788	-0.560033320992225	-0.662712108871013
ATF1	-0.564308539944904	-0.93891151425398	466	ATF1	ATF1	-0.564308539944904	-0.93891151425398	-0.374602974309076
ATF3	-0.420969696969697	-0.383746760459089	467	ATF3	ATF3	-0.420969696969697	-0.383746760459089	0.0372229365106077
ATF4	-0.241619834710744	-0.49153091447612	468	ATF4	ATF4	-0.241619834710744	-0.49153091447612	-0.249911079765376
ATIC	-1.11415977961433	-1.11255090707145	471	ATIC	ATIC	-1.11415977961433	-1.11255090707145	0.00160887254287023
ATM	-0.0893190082644628	-0.255257312106627	472	ATM	ATM	-0.0893190082644628	-0.255257312106627	-0.165938303842164
RERE	-0.252418732782369	-1.27748981858571	473	RERE	RERE	-0.252418732782369	-1.27748981858571	-1.02507108580334
ATOH1	-0.0552815426997245	-0.271380970011107	474	ATOH1	ATOH1	-0.0552815426997245	-0.271380970011107	-0.216099427311382
ATOX1	-0.306754820936639	-0.427221399481673	475	ATOX1	ATOX1	-0.306754820936639	-0.427221399481673	-0.120466578545034
ATP1A1	-0.802027548209367	-0.397917437985931	476	ATP1A1	ATP1A1	-0.802027548209367	-0.397917437985931	0.404110110223435
ATP1A2	0.00234953168044077	0.260394298407997	477	ATP1A2	ATP1A2	0.00234953168044077	0.260394298407997	0.258044766727556
ATP1A3	0.00426325068870523	-0.37347278785635	478	ATP1A3	ATP1A3	0.00426325068870523	-0.37347278785635	-0.377736038545055
ATP12A	-0.335195592286501	-0.0430368382080711	479	ATP12A	ATP12A	-0.335195592286501	-0.0430368382080711	0.29215875407843
ATP1A4	-0.0805719008264463	0.165244353942984	480	ATP1A4	ATP1A4	-0.0805719008264463	0.165244353942984	0.24581625476943
ATP1B1	-0.00805190082644628	-0.14486301369863	481	ATP1B1	ATP1B1	-0.00805190082644628	-0.14486301369863	-0.136811112872184
ATP1B2	-0.700253443526171	-1.01619770455387	482	ATP1B2	ATP1B2	-0.700253443526171	-1.01619770455387	-0.315944261027698
ATP1B3	-0.20268870523416	-0.0806173639392817	483	ATP1B3	ATP1B3	-0.20268870523416	-0.0806173639392817	0.122071341294878
FXYD2	-0.200187327823691	-0.230349870418364	486	FXYD2	FXYD2	-0.200187327823691	-0.230349870418364	-0.0301625425946721
ATP2A1	-0.114820936639118	-0.385292484265087	487	ATP2A1	ATP2A1	-0.114820936639118	-0.385292484265087	-0.270471547625968
ATP2A2	-0.204198347107438	-1.38754165124028	488	ATP2A2	ATP2A2	-0.204198347107438	-1.38754165124028	-1.18334330413284
ATP2A3	0.300749311294766	0.664837097371344	489	ATP2A3	ATP2A3	0.300749311294766	0.664837097371344	0.364087786076578
ATP2B1	-0.444914600550964	-0.0262671232876712	490	ATP2B1	ATP2B1	-0.444914600550964	-0.0262671232876712	0.418647477263293
ATP2B2	-0.100620385674931	-0.202119585338763	491	ATP2B2	ATP2B2	-0.100620385674931	-0.202119585338763	-0.101499199663832
ATP2B3	-0.309520661157025	-0.969085523880044	492	ATP2B3	ATP2B3	-0.309520661157025	-0.969085523880044	-0.65956486272302
ATP2B4	-0.156947658402204	-0.111338393187708	493	ATP2B4	ATP2B4	-0.156947658402204	-0.111338393187708	0.0456092652144956
ATP4A	-0.187779614325069	-0.112763791188449	495	ATP4A	ATP4A	-0.187779614325069	-0.112763791188449	0.0750158231366202
ATP4B	-0.325752066115703	-0.0882478711588301	496	ATP4B	ATP4B	-0.325752066115703	-0.0882478711588301	0.237504194956872
ATP5A1	-1.12495867768595	-0.0516910403554239	498	ATP5A1	ATP5A1	-1.12495867768595	-0.0516910403554239	1.07326763733053
ALDH7A1	-0.38998347107438	-0.259126249537208	501	ALDH7A1	ALDH7A1	-0.38998347107438	-0.259126249537208	0.130857221537172
ATP5B	-0.691548209366391	-0.142706405035172	506	ATP5B	ATP5B	-0.691548209366391	-0.142706405035172	0.548841804331219
ATP5C1	-0.387834710743802	-0.116799333580155	509	ATP5C1	ATP5C1	-0.387834710743802	-0.116799333580155	0.271035377163646
ATP5D	-1.03716804407713	-0.273639392817475	513	ATP5D	ATP5D	-1.03716804407713	-0.273639392817475	0.76352865125966
ATP5E	-0.438677685950413	-0.623731951129211	514	ATP5E	ATP5E	-0.438677685950413	-0.623731951129211	-0.185054265178798
ATP5F1	-0.231625344352617	-0.0306895594224361	515	ATP5F1	ATP5F1	-0.231625344352617	-0.0306895594224361	0.200935784930181
ATP5G1	-0.368771349862259	-0.634598296927064	516	ATP5G1	ATP5G1	-0.368771349862259	-0.634598296927064	-0.265826947064805
ATP5G2	-0.172506887052342	-0.64435394298408	517	ATP5G2	ATP5G2	-0.172506887052342	-0.64435394298408	-0.471847055931738
ATP5G3	-0.0386589531680441	-0.282460199925953	518	ATP5G3	ATP5G3	-0.0386589531680441	-0.282460199925953	-0.243801246757909
ATP5I	-0.685112947658402	-0.488930025916327	521	ATP5I	ATP5I	-0.685112947658402	-0.488930025916327	0.196182921742075
ATP5J	-0.190997245179063	-1.01934468715291	522	ATP5J	ATP5J	-0.190997245179063	-1.01934468715291	-0.828347441973843
ATP6V1A	-0.896154269972452	-0.56350425768234	523	ATP6V1A	ATP6V1A	-0.896154269972452	-0.56350425768234	0.332650012290112
ATP6V1B1	-0.22067217630854	-0.538855979266938	525	ATP6V1B1	ATP6V1B1	-0.22067217630854	-0.538855979266938	-0.318183802958398
ATP6V1B2	-0.252716253443526	-1.9870418363569	526	ATP6V1B2	ATP6V1B2	-0.252716253443526	-1.9870418363569	-1.73432558291338
ATP6V0C	-1.52198347107438	-2.38448722695298	527	ATP6V0C	ATP6V0C	-1.52198347107438	-2.38448722695298	-0.8625037558786
ATP6V1C1	-0.565719008264463	-0.556960385042577	528	ATP6V1C1	ATP6V1C1	-0.565719008264463	-0.556960385042577	0.00875862322188603
ATP6V1E1	-0.306038567493113	-1.28980007404665	529	ATP6V1E1	ATP6V1E1	-0.306038567493113	-1.28980007404665	-0.983761506553536
ATP6V0B	-0.767515151515152	-1.2418548685672	533	ATP6V0B	ATP6V0B	-0.767515151515152	-1.2418548685672	-0.474339717052046
ATP6V1G2	-0.245090909090909	-0.0563744909292855	534	ATP6V1G2	ATP6V1G2	-0.245090909090909	-0.0563744909292855	0.188716418161624
ATP6V0A1	-0.213421487603306	-0.0755794150314698	535	ATP6V0A1	ATP6V0A1	-0.213421487603306	-0.0755794150314698	0.137842072571836
ATP6AP1	-0.808099173553719	-2.07765642354683	537	ATP6AP1	ATP6AP1	-0.808099173553719	-2.07765642354683	-1.26955724999312
ATP7A	-0.230578512396694	-0.216910403554239	538	ATP7A	ATP7A	-0.230578512396694	-0.216910403554239	0.0136681088424551
ATP5O	-0.504451790633609	0.242021473528323	539	ATP5O	ATP5O	-0.504451790633609	0.242021473528323	0.746473264161932
ATP7B	-0.326633608815427	-0.0324925953350611	540	ATP7B	ATP7B	-0.326633608815427	-0.0324925953350611	0.294141013480366
ATR	-0.28329476584022	-0.202027027027027	545	ATR	ATR	-0.28329476584022	-0.202027027027027	0.0812677388131934
ATRX	-0.114556473829201	-0.949463161791929	546	ATRX	ATRX	-0.114556473829201	-0.949463161791929	-0.834906687962728
KIF1A	-0.0315603305785124	-0.732404664938912	547	KIF1A	KIF1A	-0.0315603305785124	-0.732404664938912	-0.700844334360399
AUH	-0.239482093663912	-0.12357460199926	549	AUH	AUH	-0.239482093663912	-0.12357460199926	0.115907491664652
AUP1	-0.177641873278237	-0.655673824509441	550	AUP1	AUP1	-0.177641873278237	-0.655673824509441	-0.478031951231204
AVP	-0.29532782369146	-0.221825249907442	551	AVP	AVP	-0.29532782369146	-0.221825249907442	0.0735025737840184
AVPR1A	-0.246611570247934	-0.30251758607923	552	AVPR1A	AVPR1A	-0.246611570247934	-0.30251758607923	-0.055906015831296
AVPR1B	0.0943515151515152	-0.438772676786375	553	AVPR1B	AVPR1B	0.0943515151515152	-0.438772676786375	-0.533124191937891
AVPR2	-0.0666269972451791	-0.333524620510922	554	AVPR2	AVPR2	-0.0666269972451791	-0.333524620510922	-0.266897623265743
AXL	-0.212980716253444	-1.0686782673084	558	AXL	AXL	-0.212980716253444	-1.0686782673084	-0.855697551054961
AZGP1	0.0882413223140496	-0.119363198815254	563	AZGP1	AZGP1	0.0882413223140496	-0.119363198815254	-0.207604521129303
AZU1	-0.0033699173553719	0.301314328026657	566	AZU1	AZU1	-0.0033699173553719	0.301314328026657	0.304684245382029
B2M	-0.0584694214876033	-0.0824055905220289	567	B2M	B2M	-0.0584694214876033	-0.0824055905220289	-0.0239361690344256
BAAT	0.00521509641873278	-0.79343761569789	570	BAAT	BAAT	0.00521509641873278	-0.79343761569789	-0.798652712116622
